arquivo_json;pacote;imagem;id;dedo;antes;depois;acoes
resultado - Leonardo.json;imagens_unificadas.zip;tec_2d_anel_1703165917_0821023_frame_0000.png;tec;Anelar - Direita;"[Segmentação Boa:4; Digital Escura:1; Manchas na Digital:4; Scanner Sujo:1]";[Segmentação Boa:4];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Leonardo.json;imagens_unificadas.zip;tec_2d_anel_1703165917_0821023_frame_0011.png;tec;Anelar - Direita;"[Segmentação Boa:3; Manchas na Digital:4; Scanner Sujo:1]";[Segmentação Boa:3];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Leonardo.json;imagens_unificadas.zip;tec_2d_anel_1703165917_0821023_frame_0033.png;tec;Anelar - Direita;"[Segmentação Boa:5; Scanner Sujo:1; Manchas na Digital:4; Fora de Foco:3]";[Segmentação Boa:5];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Leonardo.json;imagens_unificadas.zip;tec_2d_anel_1703165917_0821023_frame_0044.png;tec;Anelar - Direita;"[Segmentação Boa:5; Digital Escura:2; Fora de Foco:2; Manchas na Digital:4; Scanner Sujo:1]";[Segmentação Boa:5];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Leonardo.json;imagens_unificadas.zip;tec_2d_anel_1703165917_0821023_frame_0055.png;tec;Anelar - Direita;"[Dedo Fora da Área:5; Scanner Sujo:5]";[Dedo Fora da Área:5];"Dedo Fora da Área grau 5 é exclusivo; outros rótulos removidos"
resultado - Leonardo.json;imagens_unificadas.zip;tec_2d_anel_1703165917_0821023_frame_0066.png;tec;Anelar - Direita;"[Dedo Fora da Área:5; Scanner Sujo:2]";[Dedo Fora da Área:5];"Dedo Fora da Área grau 5 é exclusivo; outros rótulos removidos"
resultado - Leonardo.json;imagens_unificadas.zip;tec_2d_anel_1703165917_0821023_frame_0077.png;tec;Anelar - Direita;"[Dedo Fora da Área:5; Scanner Sujo:1]";[Dedo Fora da Área:5];"Dedo Fora da Área grau 5 é exclusivo; outros rótulos removidos"
resultado - Leonardo.json;imagens_unificadas.zip;tec_2d_anel_1703165917_0821023_frame_0088.png;tec;Anelar - Direita;"[Dedo Fora da Área:5; Scanner Sujo:1]";[Dedo Fora da Área:5];"Dedo Fora da Área grau 5 é exclusivo; outros rótulos removidos"
resultado - Leonardo.json;imagens_unificadas.zip;tec_2d_anel_1703165917_0821023_frame_0099.png;tec;Anelar - Direita;"[Dedo Fora da Área:5; Scanner Sujo:2]";[Dedo Fora da Área:5];"Dedo Fora da Área grau 5 é exclusivo; outros rótulos removidos"
resultado - Leonardo.json;imagens_unificadas.zip;tec_3d_medio_1703165959_167844_frame_0000.png;tec;Médio - Direita;"[Segmentação Boa:5; Digital Escura:4; Fiapos na Digital:3; Manchas na Digital:4; Scanner Sujo:1]";[Segmentação Boa:5];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Leonardo.json;imagens_unificadas.zip;tec_3d_medio_1703165959_167844_frame_0011.png;tec;Médio - Direita;"[Segmentação Boa:4; Scanner Sujo:2; Manchas na Digital:4; Fiapos na Digital:4; Digital Escura:3; Fora de Foco:1]";[Segmentação Boa:4];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Leonardo.json;imagens_unificadas.zip;tec_3d_medio_1703165959_167844_frame_0022.png;tec;Médio - Direita;"[Segmentação Boa:4; Scanner Sujo:2; Manchas na Digital:5; Fiapos na Digital:3; Fora de Foco:2]";[Segmentação Boa:4];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Leonardo.json;imagens_unificadas.zip;tec_3d_medio_1703165959_167844_frame_0044.png;tec;Médio - Direita;"[Dedo Fora da Área:2; Segmentação Boa:5; Digital Escura:5; Scanner Sujo:1; Manchas na Digital:4]";[Segmentação Boa:5];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Leonardo.json;imagens_unificadas.zip;tec_3d_medio_1703165959_167844_frame_0055.png;tec;Médio - Direita;"[Segmentação Boa:4; Dedo Fora da Área:4; Manchas na Digital:3; Scanner Sujo:4]";"[Dedo Fora da Área:4; Manchas na Digital:3; Scanner Sujo:4]";Segmentação Boa removida porque havia E01-E08 na mesma imagem
resultado - Leonardo.json;imagens_unificadas.zip;tec_3d_medio_1703165959_167844_frame_0066.png;tec;Médio - Direita;"[Dedo Fora da Área:5; Scanner Sujo:3]";[Dedo Fora da Área:5];"Dedo Fora da Área grau 5 é exclusivo; outros rótulos removidos"
resultado - Leonardo.json;imagens_unificadas.zip;tec_3d_medio_1703165959_167844_frame_0077.png;tec;Médio - Direita;"[Dedo Fora da Área:5; Scanner Sujo:2]";[Dedo Fora da Área:5];"Dedo Fora da Área grau 5 é exclusivo; outros rótulos removidos"
resultado - Leonardo.json;imagens_unificadas.zip;tec_3d_medio_1703165959_167844_frame_0088.png;tec;Médio - Direita;"[Dedo Fora da Área:5; Scanner Sujo:2]";[Dedo Fora da Área:5];"Dedo Fora da Área grau 5 é exclusivo; outros rótulos removidos"
resultado - Leonardo.json;imagens_unificadas.zip;tec_3d_medio_1703165959_167844_frame_0099.png;tec;Médio - Direita;"[Dedo Fora da Área:5; Scanner Sujo:2]";[Dedo Fora da Área:5];"Dedo Fora da Área grau 5 é exclusivo; outros rótulos removidos"
resultado - Leonardo.json;imagens_unificadas.zip;tec_4d_indic_1703165690_0677896_frame_0011.png;tec;Indicador - Direita;"[Segmentação Boa:4; Digital Escura:2; Scanner Sujo:1; Manchas na Digital:1]";[Segmentação Boa:4];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Leonardo.json;imagens_unificadas.zip;tec_4d_indic_1703165690_0677896_frame_0022.png;tec;Indicador - Direita;"[Digital Escura:3; Segmentação Boa:3; Scanner Sujo:1]";[Segmentação Boa:3];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Leonardo.json;imagens_unificadas.zip;tec_4d_indic_1703165690_0677896_frame_0033.png;tec;Indicador - Direita;"[Segmentação Boa:3; Scanner Sujo:1; Fora de Foco:2]";[Segmentação Boa:3];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Leonardo.json;imagens_unificadas.zip;tec_4d_indic_1703165690_0677896_frame_0044.png;tec;Indicador - Direita;"[Segmentação Boa:4; Scanner Sujo:3; Digital Escura:4; Fora de Foco:1; Manchas na Digital:4; Dedo Fora da Área:1]";"[Scanner Sujo:3; Digital Escura:4; Fora de Foco:1; Manchas na Digital:4; Dedo Fora da Área:1]";Segmentação Boa removida porque havia E01-E08 na mesma imagem
resultado - Leonardo.json;imagens_unificadas.zip;tec_4d_indic_1703165690_0677896_frame_0066.png;tec;Indicador - Direita;"[Segmentação Boa:3; Scanner Sujo:1; Digital Escura:3]";[Segmentação Boa:3];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Leonardo.json;imagens_unificadas.zip;tec_4d_indic_1703165690_0677896_frame_0077.png;tec;Indicador - Direita;"[Segmentação Boa:3; Digital Escura:4]";[Segmentação Boa:3];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Leonardo.json;imagens_unificadas.zip;tec_5d_dedao_1703165768_185232_frame_0000.png;tec;Dedão - Direita;"[Segmentação Boa:4; Fora de Foco:3; Manchas na Digital:3]";[Segmentação Boa:4];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Leonardo.json;imagens_unificadas.zip;tec_5d_dedao_1703165768_185232_frame_0011.png;tec;Dedão - Direita;"[Dedo Fora da Área:2; Scanner Sujo:1; Segmentação Boa:4; Digital Clara:1; Fora de Foco:3]";"[Dedo Fora da Área:2; Scanner Sujo:1; Digital Clara:1; Fora de Foco:3]";Segmentação Boa removida porque havia E01-E08 na mesma imagem
resultado - Leonardo.json;imagens_unificadas.zip;tec_5d_dedao_1703165768_185232_frame_0022.png;tec;Dedão - Direita;"[Segmentação Boa:4; Digital Clara:2; Manchas na Digital:5; Fora de Foco:1]";[Segmentação Boa:4];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Leonardo.json;imagens_unificadas.zip;tec_5d_dedao_1703165768_185232_frame_0033.png;tec;Dedão - Direita;"[Segmentação Boa:3; Fora de Foco:2; Manchas na Digital:4; Dedo Fora da Área:3]";"[Fora de Foco:2; Manchas na Digital:4; Dedo Fora da Área:3]";Segmentação Boa removida porque havia E01-E08 na mesma imagem
resultado - Leonardo.json;imagens_unificadas.zip;tec_5d_dedao_1703165768_185232_frame_0044.png;tec;Dedão - Direita;"[Segmentação Boa:4; Manchas na Digital:5; Digital Clara:1]";[Segmentação Boa:4];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Leonardo.json;imagens_unificadas.zip;tec_5d_dedao_1703165768_185232_frame_0066.png;tec;Dedão - Direita;"[Segmentação Boa:5; Digital Clara:2; Manchas na Digital:5]";[Segmentação Boa:5];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Leonardo.json;imagens_unificadas.zip;tec_5d_dedao_1703165768_185232_frame_0088.png;tec;Dedão - Direita;"[Segmentação Boa:5; Digital Clara:1; Manchas na Digital:4]";[Segmentação Boa:5];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;mbp_3d_medio_1731092855.0000000.png;mbp;Médio - Direita;"[Scanner Sujo:2; Manchas na Digital:5; Fiapos na Digital:2; Segmentação Boa:3]";"[Scanner Sujo:2; Manchas na Digital:5; Fiapos na Digital:2]";Segmentação Boa removida porque havia E01-E08 na mesma imagem
resultado - Matheus.json;imagens_unificadas.zip;tec_1d_mind_1703165843_1081526_frame_0000.png;tec;Mindinho - Direita;"[Sem Padrão Visível:5; Dedo Fora da Área:5]";[Dedo Fora da Área:5];"Dedo Fora da Área grau 5 é exclusivo; outros rótulos removidos"
resultado - Matheus.json;imagens_unificadas.zip;tec_2d_anel_1703165917_0821023_frame_0022.png;tec;Anelar - Direita;"[Segmentação Boa:5; Fora de Foco:2]";[Segmentação Boa:5];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;tec_4d_indic_1703165690_0677896_frame_0000.png;tec;Indicador - Direita;"[Digital Clara:2; Segmentação Boa:4]";[Segmentação Boa:4];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;tec_5d_dedao_1703165768_185232_frame_0099.png;tec;Dedão - Direita;"[Digital Clara:2; Segmentação Boa:5]";[Segmentação Boa:5];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;dcb_4d_2_indic_1731100298.0000000.png;dcb;Indicador - Direita;"[Scanner Sujo:5; Manchas na Digital:3; Fiapos na Digital:5; Dedo Fora da Área:5; Sem Padrão Visível:4]";[Dedo Fora da Área:5];"Dedo Fora da Área grau 5 é exclusivo; outros rótulos removidos"
resultado - Matheus.json;imagens_unificadas.zip;dcb_4d_indic_1731092839.0000000.png;dcb;Indicador - Direita;"[Scanner Sujo:3; Fiapos na Digital:5; Manchas na Digital:4; Dedo Fora da Área:2; Segmentação Boa:4]";[Segmentação Boa:4];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;dcb_5d_2_dedao_1731100298.0000000.png;dcb;Dedão - Direita;"[Segmentação Boa:4; Manchas na Digital:3; Scanner Sujo:2; Fiapos na Digital:2; Dedo Fora da Área:2]";[Segmentação Boa:4];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;dcb_5d_dedao_1731092813.0000000.png;dcb;Dedão - Direita;"[Dedo Fora da Área:2; Segmentação Boa:3; Fiapos na Digital:2; Manchas na Digital:3]";[Segmentação Boa:3];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;jam_2e_anel_1731092862.0000000.png;jam;Anelar - Esquerda;"[Digital Clara:4; Manchas na Digital:5; Dedo Fora da Área:3; Segmentação Boa:2]";"[Digital Clara:4; Manchas na Digital:5; Dedo Fora da Área:3]";Segmentação Boa removida porque havia E01-E08 na mesma imagem
resultado - Matheus.json;imagens_unificadas.zip;jam_4e_2_indic_1731100277.0000000.png;jam;Indicador - Esquerda;"[Scanner Sujo:5; Manchas na Digital:3; Segmentação Boa:3]";"[Scanner Sujo:5; Manchas na Digital:3]";Segmentação Boa removida porque havia E01-E08 na mesma imagem
resultado - Matheus.json;imagens_unificadas.zip;jam_4e_indic_1731092839.0000000.png;jam;Indicador - Esquerda;"[Dedo Fora da Área:2; Manchas na Digital:3; Segmentação Boa:3; Scanner Sujo:3]";"[Dedo Fora da Área:2; Manchas na Digital:3; Scanner Sujo:3]";Segmentação Boa removida porque havia E01-E08 na mesma imagem
resultado - Matheus.json;imagens_unificadas.zip;jam_5e_2_dedao_1731100277.0000000.png;jam;Dedão - Esquerda;"[Scanner Sujo:4; Dedo Fora da Área:5; Manchas na Digital:4; Segmentação Boa:4]";[Dedo Fora da Área:5];"Dedo Fora da Área grau 5 é exclusivo; outros rótulos removidos"
resultado - Matheus.json;imagens_unificadas.zip;jam_5e_dedao_1731092813.0000000.png;jam;Dedão - Esquerda;"[Segmentação Boa:2; Dedo Fora da Área:2; Manchas na Digital:5; Scanner Sujo:3]";[Segmentação Boa:2];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;jmm_1d_mind_1731092870.0000000.png;jmm;Mindinho - Direita;"[Dedo Fora da Área:4; Scanner Sujo:3; Manchas na Digital:5; Segmentação Boa:2]";"[Dedo Fora da Área:4; Scanner Sujo:3; Manchas na Digital:5]";Segmentação Boa removida porque havia E01-E08 na mesma imagem
resultado - Matheus.json;imagens_unificadas.zip;jmm_2d_anel_1731092862.0000000.png;jmm;Anelar - Direita;"[Segmentação Boa:5; Scanner Sujo:2; Manchas na Digital:5; Dedo Fora da Área:2]";[Segmentação Boa:5];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;jmm_2e_anel_1731092862.0000000.png;jmm;Anelar - Esquerda;"[Dedo Fora da Área:1; Manchas na Digital:4; Digital Clara:4; Segmentação Boa:5]";[Segmentação Boa:5];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;jmm_3d_medio_1731092855.0000000.png;jmm;Médio - Direita;"[Dedo Fora da Área:1; Segmentação Boa:4; Digital Escura:2; Scanner Sujo:1; Manchas na Digital:3]";[Segmentação Boa:4];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;jmm_3e_medio_1731092855.0000000.png;jmm;Médio - Esquerda;"[Dedo Fora da Área:1; Fiapos na Digital:3; Manchas na Digital:4; Segmentação Boa:5; Digital Clara:2]";[Segmentação Boa:5];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;jmm_4d_2_indic_1731100277.0000000.png;jmm;Indicador - Direita;"[Dedo Fora da Área:2; Scanner Sujo:3; Fiapos na Digital:3; Manchas na Digital:4; Segmentação Boa:5]";[Segmentação Boa:5];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;jmm_4d_indic_1731092839.0000000.png;jmm;Indicador - Direita;"[Scanner Sujo:2; Manchas na Digital:3; Fiapos na Digital:2; Segmentação Boa:5]";[Segmentação Boa:5];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;jmm_4e_2_indic_1731100277.0000000.png;jmm;Indicador - Esquerda;"[Scanner Sujo:2; Fiapos na Digital:5; Dedo Fora da Área:1; Segmentação Boa:5; Manchas na Digital:3]";[Segmentação Boa:5];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;jmm_4e_indic_1731092839.0000000.png;jmm;Indicador - Esquerda;"[Segmentação Boa:2; Manchas na Digital:3; Fiapos na Digital:3]";[Segmentação Boa:2];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;jmm_5d_2_dedao_1731100277.0000000.png;jmm;Dedão - Direita;"[Segmentação Boa:5; Manchas na Digital:3; Dedo Fora da Área:3; Scanner Sujo:3]";"[Manchas na Digital:3; Dedo Fora da Área:3; Scanner Sujo:3]";Segmentação Boa removida porque havia E01-E08 na mesma imagem
resultado - Matheus.json;imagens_unificadas.zip;jmm_5d_dedao_1731092813.0000000.png;jmm;Dedão - Direita;"[Manchas na Digital:3; Segmentação Boa:5; Dedo Fora da Área:3; Scanner Sujo:3]";"[Manchas na Digital:3; Dedo Fora da Área:3; Scanner Sujo:3]";Segmentação Boa removida porque havia E01-E08 na mesma imagem
resultado - Matheus.json;imagens_unificadas.zip;jmm_5e_2_dedao_1731100277.0000000.png;jmm;Dedão - Esquerda;"[Dedo Fora da Área:2; Manchas na Digital:3; Segmentação Boa:5; Fiapos na Digital:2; Scanner Sujo:2]";[Segmentação Boa:5];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;jmm_5e_dedao_1731092813.0000000.png;jmm;Dedão - Esquerda;"[Segmentação Boa:5; Manchas na Digital:3; Scanner Sujo:2; Fiapos na Digital:2]";[Segmentação Boa:5];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;mbp_1e_mind_1731092870.0000000.png;mbp;Mindinho - Esquerda;"[Manchas na Digital:4; Fiapos na Digital:5; Scanner Sujo:2; Segmentação Boa:2]";"[Manchas na Digital:4; Fiapos na Digital:5; Scanner Sujo:2]";Segmentação Boa removida porque havia E01-E08 na mesma imagem
resultado - Matheus.json;imagens_unificadas.zip;mbp_2e_anel_1731092862.0000000.png;mbp;Anelar - Esquerda;"[Scanner Sujo:3; Manchas na Digital:3; Fiapos na Digital:3; Segmentação Boa:2]";"[Scanner Sujo:3; Manchas na Digital:3; Fiapos na Digital:3]";Segmentação Boa removida porque havia E01-E08 na mesma imagem
resultado - Matheus.json;imagens_unificadas.zip;mbp_3e_medio_1731092855.0000000.png;mbp;Médio - Esquerda;"[Segmentação Boa:2; Fiapos na Digital:4; Scanner Sujo:3; Dedo Fora da Área:2; Manchas na Digital:4]";"[Fiapos na Digital:4; Scanner Sujo:3; Dedo Fora da Área:2; Manchas na Digital:4]";Segmentação Boa removida porque havia E01-E08 na mesma imagem
resultado - Matheus.json;imagens_unificadas.zip;mbp_4d_2_indic_1731100277.0000000.png;mbp;Indicador - Direita;"[Scanner Sujo:2; Segmentação Boa:3]";[Scanner Sujo:2];Segmentação Boa removida porque havia E01-E08 na mesma imagem
resultado - Matheus.json;imagens_unificadas.zip;mbp_4e_2_indic_1731100277.0000000.png;mbp;Indicador - Esquerda;"[Manchas na Digital:4; Fiapos na Digital:2; Segmentação Boa:5]";[Segmentação Boa:5];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;mbp_5d_2_dedao_1731100277.0000000.png;mbp;Dedão - Direita;"[Segmentação Boa:1; Scanner Sujo:2; Fiapos na Digital:1; Manchas na Digital:2]";"[Scanner Sujo:2; Fiapos na Digital:1; Manchas na Digital:2]";Segmentação Boa removida porque havia E01-E08 na mesma imagem
resultado - Matheus.json;imagens_unificadas.zip;mbp_5d_dedao_1731092813.0000000.png;mbp;Dedão - Direita;"[Segmentação Boa:4; Manchas na Digital:4; Dedo Fora da Área:3; Fiapos na Digital:2]";"[Manchas na Digital:4; Dedo Fora da Área:3; Fiapos na Digital:2]";Segmentação Boa removida porque havia E01-E08 na mesma imagem
resultado - Matheus.json;imagens_unificadas.zip;pg_1d_mind_1731092870.0000000.png;pg;Mindinho - Direita;"[Segmentação Boa:5; Scanner Sujo:2; Manchas na Digital:2]";[Segmentação Boa:5];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;pg_2d_anel_1731092862.0000000.png;pg;Anelar - Direita;"[Segmentação Boa:5; Manchas na Digital:2; Scanner Sujo:2]";[Segmentação Boa:5];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;pg_2e_anel_1731092862.0000000.png;pg;Anelar - Esquerda;"[Dedo Fora da Área:3; Segmentação Boa:4; Manchas na Digital:1]";[Segmentação Boa:4];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;pg_3d_medio_1731092855.0000000.png;pg;Médio - Direita;"[Segmentação Boa:4; Manchas na Digital:3]";[Segmentação Boa:4];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;pg_3e_medio_1731092855.0000000.png;pg;Médio - Esquerda;"[Segmentação Boa:3; Dedo Fora da Área:2; Manchas na Digital:2]";[Segmentação Boa:3];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;pg_4d_2_indic_1731100277.0000000.png;pg;Indicador - Direita;"[Segmentação Boa:5; Fiapos na Digital:1]";[Fiapos na Digital:1];Segmentação Boa removida porque havia E01-E08 na mesma imagem
resultado - Matheus.json;imagens_unificadas.zip;pg_4d_indic_1731092839.0000000.png;pg;Indicador - Direita;"[Segmentação Boa:4; Manchas na Digital:3; Scanner Sujo:3]";[Segmentação Boa:4];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;pg_5d_2_dedao_1731100277.0000000.png;pg;Dedão - Direita;"[Fiapos na Digital:2; Dedo Fora da Área:4; Segmentação Boa:4]";"[Fiapos na Digital:2; Dedo Fora da Área:4]";Segmentação Boa removida porque havia E01-E08 na mesma imagem
resultado - Matheus.json;imagens_unificadas.zip;pg_5d_dedao_1731092813.0000000.png;pg;Dedão - Direita;"[Dedo Fora da Área:2; Scanner Sujo:1; Fiapos na Digital:2; Segmentação Boa:5]";"[Dedo Fora da Área:2; Scanner Sujo:1; Fiapos na Digital:2]";Segmentação Boa removida porque havia E01-E08 na mesma imagem
resultado - Matheus.json;imagens_unificadas.zip;pg_5e_2_dedao_1731100277.0000000.png;pg;Dedão - Esquerda;"[Dedo Fora da Área:4; Segmentação Boa:5; Scanner Sujo:2]";[Segmentação Boa:5];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;pg_5e_dedao_1731092813.0000000.png;pg;Dedão - Esquerda;"[Dedo Fora da Área:2; Segmentação Boa:5]";[Dedo Fora da Área:2];Segmentação Boa removida porque havia E01-E08 na mesma imagem
resultado - Matheus.json;imagens_unificadas.zip;rsafp_1d_mind_1731092870.0000000.png;rsafp;Mindinho - Direita;"[Segmentação Boa:4; Manchas na Digital:3; Scanner Sujo:4]";[Segmentação Boa:4];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;rsafp_1e_mind_1731092870.0000000.png;rsafp;Mindinho - Esquerda;"[Segmentação Boa:3; Scanner Sujo:4; Manchas na Digital:4]";[Segmentação Boa:3];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;rsafp_2d_anel_1731092862.0000000.png;rsafp;Anelar - Direita;"[Scanner Sujo:2; Segmentação Boa:4]";[Segmentação Boa:4];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;rsafp_2e_anel_1731092862.0000000.png;rsafp;Anelar - Esquerda;"[Scanner Sujo:2; Segmentação Boa:5]";[Segmentação Boa:5];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;rsafp_3d_medio_1731092855.0000000.png;rsafp;Médio - Direita;"[Scanner Sujo:1; Fiapos na Digital:2; Segmentação Boa:5]";[Segmentação Boa:5];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;rsafp_3e_medio_1731092855.0000000.png;rsafp;Médio - Esquerda;"[Segmentação Boa:4; Manchas na Digital:3; Fiapos na Digital:2; Scanner Sujo:2]";[Segmentação Boa:4];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;rsafp_4d_2_indic_1731099479.0000000.png;rsafp;Indicador - Direita;"[Digital Clara:3; Segmentação Boa:3]";[Segmentação Boa:3];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;rsafp_4d_indic_1731092839.0000000.png;rsafp;Indicador - Direita;"[Digital Clara:3; Dedo Fora da Área:3; Segmentação Boa:3]";"[Digital Clara:3; Dedo Fora da Área:3]";Segmentação Boa removida porque havia E01-E08 na mesma imagem
resultado - Matheus.json;imagens_unificadas.zip;rsafp_4e_2_indic_1731099479.0000000.png;rsafp;Indicador - Esquerda;"[Dedo Fora da Área:3; Segmentação Boa:5; Scanner Sujo:1]";"[Dedo Fora da Área:3; Scanner Sujo:1]";Segmentação Boa removida porque havia E01-E08 na mesma imagem
resultado - Matheus.json;imagens_unificadas.zip;rsafp_4e_indic_1731092839.0000000.png;rsafp;Indicador - Esquerda;"[Digital Clara:2; Dedo Fora da Área:2; Manchas na Digital:1; Segmentação Boa:5]";[Segmentação Boa:5];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;rsafp_5d_dedao_1731092813.0000000.png;rsafp;Dedão - Direita;"[Segmentação Boa:5; Dedo Fora da Área:4; Digital Clara:3]";[Segmentação Boa:5];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;rsafp_5e_2_dedao_1731099479.0000000.png;rsafp;Dedão - Esquerda;"[Manchas na Digital:3; Digital Clara:2; Scanner Sujo:2; Segmentação Boa:4]";"[Manchas na Digital:3; Digital Clara:2; Scanner Sujo:2]";Segmentação Boa removida porque havia E01-E08 na mesma imagem
resultado - Matheus.json;imagens_unificadas.zip;rsafp_5e_dedao_1731092813.0000000.png;rsafp;Dedão - Esquerda;"[Segmentação Boa:5; Fiapos na Digital:1; Manchas na Digital:2]";[Segmentação Boa:5];"Gabarito é Segmentação Boa; mantida Segmentação Boa e removidos erros extras"
resultado - Matheus.json;imagens_unificadas.zip;sds_5d_2_dedao_1731100298.0000000.png;sds;Dedão - Direita;"[Scanner Sujo:2; Fiapos na Digital:3; Segmentação Boa:3]";"[Scanner Sujo:2; Fiapos na Digital:3]";Segmentação Boa removida porque havia E01-E08 na mesma imagem
resultado - Matheus.json;imagens_unificadas.zip;sds_5d_dedao_1731092813.0000000.png;sds;Dedão - Direita;"[Fiapos na Digital:2; Segmentação Boa:5]";[Fiapos na Digital:2];Segmentação Boa removida porque havia E01-E08 na mesma imagem
